Date,SOURCEURL,AvgTone,EventRootCode
2023-12-31,https://www.thenews.com.pk/print/1143474-somalia-breakaway-somaliland-agree-to-resume-dialogue,1.45631067961165,04
2023-12-31,https://www.arabnews.com/node/2434381/saudi-arabia,1.77304964539007,19
2023-12-31,https://www.zawya.com/en/world/africa/somalia-and-breakaway-somaliland-agree-to-resume-dialogue-jo7fdvze,-3.27455919395466,10
2023-12-31,https://www.africa-newsroom.com/press/african-union-transition-mission-in-somalia-atmis-sets-degrading-of-al-shabaab-and-improving-somali-security-forces-ssf-as-top-priorities-for-new-year,3.4833091436865,06
2023-12-31,http://www.businessghana.com/site/news/politics/299638/Tony-Blair-urged-,-3.85934819897084,04
2023-12-31,https://www.africa-newsroom.com/press/african-union-transition-mission-in-somalia-atmis-sets-degrading-of-al-shabaab-and-improving-somali-security-forces-ssf-as-top-priorities-for-new-year,3.4833091436865,06
2023-12-31,https://somalilandsun.com/somaliland-are-elections-possible-in-2024/,-3.16344463971881,11
2023-12-31,http://www.china.org.cn/world/Off_the_Wire/2024-01/01/content_116913135.htm,2.09302325581396,06
2023-12-31,https://idrw.org/drones-cast-a-shadow-over-warships-anti-drone-gap-leaves-merchant-vessels-vulnerable/,-5.05050505050505,01
2023-12-31,https://www.president.go.ke/time-is-ripe-for-review-of-the-eac-treaty-says-president-ruto/,0.30769230769231,01
2023-12-31,https://www.qaranimo.com/2023/01/03/dagaal-culus-oo-ka-dhacay-buq-goosaar-oo-hoos-tagta-beledweyne-ee-gobolka-hiiraan-halkaas-oo-lagu-dilay-dagaalyanao-ka-tirsanaa-kooxda-al-shabaab/,-7.31707317073171,04
2023-12-31,http://www.china.org.cn/world/Off_the_Wire/2024-01/01/content_116913135.htm,2.09302325581396,06
2023-12-31,https://www.qaranimo.com/2023/12/31/somalia-somaliland-ink-deal-in-djibouti-to-resume-talks/,-1.15830115830116,03
2023-12-31,https://www.zawya.com/en/world/africa/somalia-and-breakaway-somaliland-agree-to-resume-dialogue-jo7fdvze,-3.27455919395466,05
2023-12-31,https://www.qaranimo.com/2023/12/31/presidents-town-hall-forum-a-candid-public-engagement-somalias-rising-and-confidence-in-countrys-stability/,2.52100840336134,04
2023-12-31,https://www.arabnews.com/node/2434381/saudi-arabia,1.77304964539007,19
2023-12-31,https://www.eurasiareview.com/31122023-inconsistencies-are-costing-the-au-mission-in-somalia-analysis/,-1.75131348511384,07
2023-12-31,https://www.zawya.com/en/world/africa/somalia-and-breakaway-somaliland-agree-to-resume-dialogue-jo7fdvze,-3.27455919395466,03
2023-12-31,https://www.qaranimo.com/2023/12/31/presidents-town-hall-forum-a-candid-public-engagement-somalias-rising-and-confidence-in-countrys-stability/,2.52100840336134,05
2023-12-31,https://www.zawya.com/en/world/africa/somalia-and-breakaway-somaliland-agree-to-resume-dialogue-jo7fdvze,-3.27455919395466,03
2023-12-31,https://www.africa-newsroom.com/press/african-union-transition-mission-in-somalia-atmis-sets-degrading-of-al-shabaab-and-improving-somali-security-forces-ssf-as-top-priorities-for-new-year,3.4833091436865,06
2023-12-31,https://www.qaranimo.com/2021/03/10/ciidamada-kenya-oo-shegay-in-ay-fashiliyen-weerar-shabaab-ku-qaadi-lahayen-saldhiga-qooqaani/,-6.57894736842105,01
2023-12-31,https://www.qaranimo.com/2023/12/31/somalia-somaliland-ink-deal-in-djibouti-to-resume-talks/,-1.15830115830116,03
2023-12-31,https://www.qaranimo.com/2023/12/31/presidents-town-hall-forum-a-candid-public-engagement-somalias-rising-and-confidence-in-countrys-stability/,2.52100840336134,04
2023-12-31,https://www.garoweonline.com/en/news/somalia/somalia-bihi-lands-in-ethiopia-as-un-welcomes-mogadishu-talks-with-hargeisa,0.96774193548387,04
2023-12-31,http://www.china.org.cn/world/Off_the_Wire/2024-01/01/content_116913135.htm,2.09302325581396,06
2023-12-31,https://www.africa-newsroom.com/press/african-union-transition-mission-in-somalia-atmis-sets-degrading-of-al-shabaab-and-improving-somali-security-forces-ssf-as-top-priorities-for-new-year,3.4833091436865,06
2023-12-31,https://www.alqarn.dj/regional/3168,-5.44554455445544,06
2023-12-31,http://www.china.org.cn/world/Off_the_Wire/2024-01/01/content_116913135.htm,2.09302325581396,06
2023-12-31,http://www.businessghana.com/site/news/politics/299638/Tony-Blair-urged-,-3.85934819897084,04
2023-12-31,https://wardheernews.com/security-heightened-in-mandera-after-foiled-al-shabaab-attack/,-9.36454849498325,19
