Date,SOURCEURL,AvgTone,EventRootCode
2024-12-31,https://www.garoweonline.com/en/news/somalia/burundi-slams-somalia-for-betrayal-in-aussom-troop-snub,-4.87179487179488,11
2024-12-31,https://www.in.gr/2024/12/31/world/tourkikos-athlos-san-ta-manitaria-ksefytrosan-oi-presveies-stin-afriki-epi-erntogan/,0.38022813688212,05
2024-12-31,https://www.zonebourse.com/actualite-bourse/Les-forces-de-securite-somaliennes-repoussent-un-attentat-suicide-perpetre-par-l-Etat-islamique-48668311/,-5.26315789473684,19
2024-12-31,https://www.voanews.com/a/somali-security-forces-fend-off-islamic-state-attack-in-puntland/7920275.html,-5.97402597402597,19
2024-12-31,https://mareeg.com/somalia-battles-drought-demands-1-45b-to-tackle-looming-starvation-2/,-3.42205323193917,13
2024-12-31,https://allafrica.com/stories/202412310333.html,-7.5268817204301,19
2024-12-31,https://www.bbc.com/somali/articles/cm2erkz37e6o,2.64150943396226,01
2024-12-31,https://eturbonews.com/un-refugees-returning-libya-attempt-boat-passage-europe/,-4.13533834586466,19
2024-12-31,https://mareeg.com/somalia-battles-drought-demands-1-45b-to-tackle-looming-starvation-2/,-3.42205323193917,02
2024-12-31,https://eturbonews.com/iata-to-rescue-somalia-aviation/,5.64102564102564,07
2024-12-31,https://afriquinfos.com/laussom-efface-latmis-en-somalie-pour-une-nouvelle-geopolitique-a-partir-de-ce-1er-janvier-2025/,-2.4024024024024,01
2024-12-31,https://www.garoweonline.com/en/news/somalia/burundi-slams-somalia-for-betrayal-in-aussom-troop-snub,-4.87179487179488,01
2024-12-31,https://eturbonews.com/iata-to-rescue-somalia-aviation/,5.64102564102564,07
2024-12-31,https://www.jowhar.com/article/ankara-declaration-how-president-hassan-sheekh-cornered-abiy-ahmed-into-submission.html,2.13836477987421,03
2024-12-31,https://www.longwarjournal.org/archives/2024/12/analysis-puntland-forces-repel-islamic-state-suicide-assault.php,-5.47798066595059,18
2024-12-31,https://www.eurasiareview.com/31122024-ankara-declaration-turkeys-diplomatic-win-in-africa-analysis/,0.08510638297872,07
2024-12-31,https://eturbonews.com/royal-danish-navy-and-government-applauded-anti-piracy-operation/,-3.36842105263158,01
2024-12-31,https://www.garoweonline.com/en/news/somalia/burundi-slams-somalia-for-betrayal-in-aussom-troop-snub,-4.87179487179488,16
2024-12-31,https://www.bbc.com/somali/articles/c4gxy44kp9ro,0.746268656716418,08
2024-12-31,https://english.aawsat.com/world/5096827-somalia-security-forces-repulse-suicide-attack-isis,-7.45341614906832,19
2024-12-31,https://afriquinfos.com/laussom-efface-latmis-en-somalie-pour-une-nouvelle-geopolitique-a-partir-de-ce-1er-janvier-2025/,-2.4024024024024,03
2024-12-31,https://www.longwarjournal.org/archives/2024/12/analysis-puntland-forces-repel-islamic-state-suicide-assault.php,-5.47798066595059,18
2024-12-31,https://www.eurasiareview.com/31122024-ankara-declaration-turkeys-diplomatic-win-in-africa-analysis/,0.08510638297872,05
2024-12-31,https://www.eurasiareview.com/31122024-ankara-declaration-turkeys-diplomatic-win-in-africa-analysis/,0.08510638297872,13
2024-12-31,https://www.newarab.com/analysis/how-turkeys-diplomacy-horn-africa-challenges-egypt,0.336983993260319,13
2024-12-31,https://www.longwarjournal.org/archives/2024/12/analysis-puntland-forces-repel-islamic-state-suicide-assault.php,-5.47798066595059,10
2024-12-31,https://www.dailysabah.com/business/energy/turkiye-caps-major-energy-year-2025-dubbed-crucial-for-nuclear,2.3028209556707,05
2024-12-31,https://www.longwarjournal.org/archives/2024/12/analysis-puntland-forces-repel-islamic-state-suicide-assault.php,-5.47798066595059,10
2024-12-31,https://thefrontierpost.com/somalia-security-forces-repulse-suicide-attack-by-isis/,-6.83229813664596,19
2024-12-31,https://www.longwarjournal.org/archives/2024/12/analysis-puntland-forces-repel-islamic-state-suicide-assault.php,-5.47798066595059,19
2024-12-31,https://www.dailysabah.com/business/energy/turkiye-caps-major-energy-year-2025-dubbed-crucial-for-nuclear,2.3028209556707,05
2024-12-31,https://www.newarab.com/analysis/how-turkeys-diplomacy-horn-africa-challenges-egypt,0.336983993260319,08
2024-12-31,https://www.garoweonline.com/en/news/somalia/burundi-slams-somalia-for-betrayal-in-aussom-troop-snub,-4.87179487179488,01
2024-12-31,https://allafrica.com/stories/202412310373.html,5.02283105022831,04
2024-12-31,https://www.jewishpress.com/indepth/opinions/millions-of-christians-under-islamist-assault-yet-pope-francis-targets-the-jews/2024/12/31/,-10.3568320278504,19
2024-12-31,https://allafrica.com/stories/202412310108.html,5.76923076923077,05
2024-12-31,https://www.defenceweb.co.za/featured/transnational-maritime-threats-needed-transnational-responses/,-3.96825396825397,04
