year,month,country_name,country_code,internally_displaced_persons,temperature_2m,total_precipitation_sum,potential_evaporation_sum,Start Year,Start Month,End Year,End Month,Disaster Type,CPI,Total Affected,climate_catastrophe,cpi_value
2021,6,Ethiopia,ETH,4210774,297.0792360569665,0.0564489927573237,-0.2545249250531694,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,492.3569139
2021,6,Libya,LBY,637779,302.8434347531495,0.0001958073095067,-0.3018962086760975,,,,,,,,0,260.0828202
2021,6,Nigeria,NGA,10955965,301.59897715897495,0.0922526258529724,-0.3274793588360289,,,,,,,,0,354.2962423
2021,6,South Sudan,SSD,1949912,301.4093552893672,0.0781221508704116,-0.2810042894586834,2021.0,5.0,2021.0,10.0,Flood,88.92949347720737,835000.0,1,22570.71103
2021,6,South Sudan,SSD,1949912,301.4093552893672,0.0781221508704116,-0.2810042894586834,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,7,Burundi,BDI,367449,293.1328083526683,0.0136525625760334,-0.2764618288538803,,,,,,,,0,211.8712266
2021,7,Cameroon,CMR,1072893,296.7423170596809,0.1747034315752234,-0.3256790910281992,,,,,,,,0,124.3020101
2021,7,Ethiopia,ETH,4132326,294.9603066814224,0.1578355085100464,-0.2082366376061954,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,492.3569139
2021,7,Iraq,IRQ,3574410,310.2225515799922,4.606051145043616e-05,-0.411827384332712,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,127.5742016
2021,7,Mali,MLI,1133343,306.49804955376044,0.0540348762891827,-0.3209241684999738,,,,,,,,0,113.4892491
2021,7,Nigeria,NGA,10712869,299.2693184067617,0.1576293354403239,-0.2701217651125528,2021.0,7.0,2021.0,8.0,Flood,88.92949347720737,7500.0,1,354.2962423
2021,7,South Sudan,SSD,1961096,298.4213885246889,0.1556379382170959,-0.1934888634645499,2021.0,5.0,2021.0,10.0,Flood,88.92949347720737,835000.0,1,22570.71103
2021,7,South Sudan,SSD,1961096,298.4213885246889,0.1556379382170959,-0.1934888634645499,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,8,Burundi,BDI,347943,294.3733950420009,0.0464724697223979,-0.2775014647532486,,,,,,,,0,211.8712266
2021,8,Democratic Republic of the Congo,COD,4439127,297.8193651575339,0.0957549217633572,-0.6631706969769566,,,,,,,,0,
2021,8,Haiti,HTI,65498,299.3957866139836,0.1358477156218285,-0.2702466941164433,2021.0,8.0,2021.0,8.0,Storm,88.92949347720737,,1,305.3555469
2021,8,Haiti,HTI,65498,299.3957866139836,0.1358477156218285,-0.2702466941164433,2021.0,8.0,2021.0,8.0,Earthquake,88.92949347720737,702763.0,1,305.3555469
2021,8,South Sudan,SSD,1965608,298.8419301377358,0.1300838789868068,-0.2131633491574059,2021.0,5.0,2021.0,10.0,Flood,88.92949347720737,835000.0,1,22570.71103
2021,8,South Sudan,SSD,1965608,298.8419301377358,0.1300838789868068,-0.2131633491574059,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,9,Burundi,BDI,340224,294.6841866939536,0.0769789064715442,-0.2620547604674859,,,,,,,,0,211.8712266
2021,9,Central African Republic,CAF,1181562,297.7328026380333,0.1662111392904423,-0.2138893878874425,,,,,,,,0,160.9564905
2021,9,Chad,TCD,1373844,302.3706426422881,0.0393230263874668,-0.2670115380577103,,,,,,,,0,122.0021916
2021,9,Ethiopia,ETH,4249966,296.50540974188215,0.1287614423412291,-0.2416469803217243,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,492.3569139
2021,9,Iraq,IRQ,3568743,304.3094172218088,6.179117686715506e-05,-0.3047776734408491,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,127.5742016
2021,9,Libya,LBY,599847,300.78632881864894,0.0004681485683005,-0.2408366351856562,,,,,,,,0,260.0828202
2021,9,Mali,MLI,1205208,305.51056126611945,0.0318778965370495,-0.2809129053040802,,,,,,,,0,113.4892491
2021,9,Mozambique,MOZ,2453185,296.885275642669,0.0084193454464795,-0.3969029091006528,2021.0,6.0,2022.0,11.0,Drought,88.92949347720737,1562771.0,1,200.7993462
2021,9,Nigeria,NGA,2951103,299.1865471838764,0.1799511848899093,-0.2329857819458426,2021.0,8.0,2021.0,12.0,Epidemic,88.92949347720737,179089.0,1,354.2962423
2021,9,Nigeria,NGA,2951103,299.1865471838764,0.1799511848899093,-0.2329857819458426,2021.0,9.0,2021.0,9.0,Flood,88.92949347720737,830.0,1,354.2962423
2021,9,South Sudan,SSD,12058016,298.7228628341403,0.1412487745806034,-0.1981420621344098,2021.0,5.0,2021.0,10.0,Flood,88.92949347720737,835000.0,1,22570.71103
2021,9,South Sudan,SSD,12058016,298.7228628341403,0.1412487745806034,-0.1981420621344098,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,10,Ethiopia,ETH,4229306,296.59263533163505,0.0723602263014379,-0.2458274443818947,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,492.3569139
2021,10,Nigeria,NGA,6601071,300.4407126271462,0.0773895231798362,-0.2968394172817824,2021.0,8.0,2021.0,12.0,Epidemic,88.92949347720737,179089.0,1,354.2962423
2021,10,South Sudan,SSD,1981200,300.9842012947664,0.0608247749144523,-0.2632434897123283,2021.0,5.0,2021.0,10.0,Flood,88.92949347720737,835000.0,1,22570.71103
2021,10,South Sudan,SSD,1981200,300.9842012947664,0.0608247749144523,-0.2632434897123283,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,11,Libya,LBY,537141,293.23451451781307,0.0015198422253053,-0.1446214306209666,,,,,,,,0,260.0828202
2021,11,Mozambique,MOZ,2206002,300.76429838335105,0.03216457886019,-0.4850477784957478,2021.0,6.0,2022.0,11.0,Drought,88.92949347720737,1562771.0,1,200.7993462
2021,11,South Sudan,SSD,1985186,302.9892819448061,0.0100852191784081,-0.3366711612317483,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,12,Afghanistan,AFG,17497362,275.53372099729035,0.0188495111989163,-0.0573135224670837,2021.0,1.0,2023.0,5.0,Drought,88.92949347720737,11000000.0,1,
2021,12,Chad,TCD,1143867,294.36957081081624,0.0001337893058606,-0.2928964386165448,,,,,,,,0,122.0021916
2021,12,Iraq,IRQ,3559668,285.4394913141834,0.0228520732798039,-0.0912726331942995,2021.0,12.0,2021.0,12.0,Flood,88.92949347720737,7500.0,1,127.5742016
2021,12,Iraq,IRQ,3559668,285.4394913141834,0.0228520732798039,-0.0912726331942995,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,127.5742016
2021,12,Mali,MLI,1050330,296.4470052736229,9.691317593817948e-05,-0.288801195731046,,,,,,,,0,113.4892491
2021,12,Nigeria,NGA,9424227,299.09983581421363,0.0022380943545425,-0.5156038485939498,2021.0,8.0,2021.0,12.0,Epidemic,88.92949347720737,179089.0,1,354.2962423
2021,12,South Sudan,SSD,11148285,303.2653461204215,0.0024814251228649,-0.417875570809262,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,22570.71103
2021,12,Sudan,SDN,9259659,294.7417925162236,0.0012270941865398,-0.2722338748162685,2021.0,,2021.0,12.0,Epidemic,88.92949347720737,2973.0,1,16245.88897
2022,1,Central African Republic,CAF,1279800,301.49124771697745,0.0005370308446495,-0.5725001922033272,2022.0,,2022.0,11.0,Drought,96.04634212554906,2221692.0,1,169.9429607
2022,1,Ethiopia,ETH,4114008,296.4157854028942,0.0112925093347328,-0.2894492266828458,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,659.2160797
2022,1,Ethiopia,ETH,4114008,296.4157854028942,0.0112925093347328,-0.2894492266828458,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,1,Libya,LBY,504033,283.21375631388366,0.0039300868341689,-0.0913192150741114,,,,,,,,0,271.8133395
2022,1,Malawi,MWI,1485465,295.73441991452205,0.4127799595334107,-0.1707906128959217,2022.0,1.0,2022.0,1.0,Storm,96.04634212554906,945934.0,1,600.9326169
2022,1,Malawi,MWI,1485465,295.73441991452205,0.4127799595334107,-0.1707906128959217,2022.0,,2022.0,11.0,Drought,96.04634212554906,2678193.0,1,600.9326169
2022,1,Somalia,SOM,13722768,298.4652638366028,0.0016991591209273,-0.2681761119945208,2021.0,3.0,2022.0,12.0,Drought,88.92949347720737,7100000.0,1,
2022,1,Sudan,SDN,11143131,292.50679772508795,0.0009123813716849,-0.2718021888970824,2022.0,,2022.0,11.0,Drought,96.04634212554906,11839300.0,1,38796.5573
2022,2,Burundi,BDI,204339,292.7647034697708,0.2462965827569845,-0.1544835171857156,,,,,,,,0,251.7048788
2022,2,Cameroon,CMR,1133631,299.5090246843208,0.0074436320183777,-0.6637404214052947,2022.0,,2022.0,11.0,Drought,96.04634212554906,2389127.0,1,132.0679984
2022,2,Ethiopia,ETH,4904154,297.5315988792586,0.0041552018737504,-0.2902550606604684,2021.0,5.0,2022.0,2.0,Drought,88.92949347720737,6800000.0,1,659.2160797
2022,2,Ethiopia,ETH,4904154,297.5315988792586,0.0041552018737504,-0.2902550606604684,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,2,Mozambique,MOZ,2353692,298.3799911390787,0.1738238737888282,-0.245674789260343,2021.0,6.0,2022.0,11.0,Drought,88.92949347720737,1562771.0,1,221.4403179
2022,2,Mozambique,MOZ,2353692,298.3799911390787,0.1738238737888282,-0.245674789260343,2022.0,2.0,2022.0,2.0,Storm,96.04634212554906,23733.0,1,221.4403179
2022,3,Iraq,IRQ,3554454,287.6982401172692,0.0146097950459575,-0.1872449922403606,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,133.9462344
2022,3,Nigeria,NGA,4395648,303.1474445986572,0.0141139383602644,-0.5231181245560487,2022.0,,2022.0,10.0,Epidemic,96.04634212554906,5000.0,1,421.0711203
2022,3,Nigeria,NGA,4395648,303.1474445986572,0.0141139383602644,-0.5231181245560487,2022.0,,2022.0,11.0,Drought,96.04634212554906,19110398.0,1,421.0711203
2022,3,Sudan,SDN,11338461,297.9816926786282,0.0002275744277167,-0.3659388699146912,2022.0,,2022.0,11.0,Drought,96.04634212554906,11839300.0,1,38796.5573
2022,4,Afghanistan,AFG,17682660,289.7069251618647,0.0238156014016661,-0.1800566272255308,2021.0,1.0,2023.0,5.0,Drought,88.92949347720737,11000000.0,1,
2022,4,Burundi,BDI,254373,293.1585681568182,0.2419651663818524,-0.1785804696438139,,,,,,,,0,251.7048788
2022,4,Democratic Republic of the Congo,COD,9832740,297.64007825755215,0.1682938931608641,-0.452968634639537,2022.0,4.0,2022.0,4.0,Flood,96.04634212554906,,1,
2022,4,Democratic Republic of the Congo,COD,9832740,297.64007825755215,0.1682938931608641,-0.452968634639537,2022.0,4.0,2023.0,1.0,Epidemic,96.04634212554906,607.0,1,
2022,4,Democratic Republic of the Congo,COD,9832740,297.64007825755215,0.1682938931608641,-0.452968634639537,2022.0,4.0,2022.0,7.0,Epidemic,96.04634212554906,141.0,1,
2022,4,Democratic Republic of the Congo,COD,9832740,297.64007825755215,0.1682938931608641,-0.452968634639537,2022.0,,2022.0,11.0,Drought,96.04634212554906,25972806.0,1,
2022,4,Ethiopia,ETH,5519478,298.6604850919833,0.0715966693368918,-0.2803426184406125,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,4,Haiti,HTI,55500,296.90582175712376,0.1280189323073955,-0.2482982206219336,,,,,,,,0,409.1273681
2022,4,Libya,LBY,479988,298.1662210492857,0.0003056985224942,-0.28771235800798,,,,,,,,0,271.8133395
2022,4,Mali,MLI,1111644,303.9120766870996,0.0013237546186945,-0.3414694648586832,2022.0,,2022.0,11.0,Drought,96.04634212554906,1735753.0,1,124.40859
2022,5,Central African Republic,CAF,1224813,300.69118645742594,0.0695283328488222,-0.3404395247892362,2022.0,,2022.0,11.0,Drought,96.04634212554906,2221692.0,1,169.9429607
2022,5,Niger,NER,917481,305.72437181697427,0.0006419676769894,-0.3196675864115001,2022.0,,2022.0,5.0,Drought,96.04634212554906,4400000.0,1,121.7460171
2022,5,Ukraine,UKR,3466380,287.4560762138651,0.0414575236437808,-0.2429035822829744,,,,,,,,0,380.318229
2022,6,Iraq,IRQ,3531702,307.4495258101019,0.0003053122986247,-0.3710104403893189,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,133.9462344
2022,6,Libya,LBY,430257,302.77899274634984,0.0001107494243117,-0.2889357989202106,,,,,,,,0,271.8133395
2022,6,Mozambique,MOZ,2839524,292.6722277892439,0.0223814127590071,-0.2369235687271625,2021.0,6.0,2022.0,11.0,Drought,88.92949347720737,1562771.0,1,221.4403179
2022,6,South Africa,ZAF,64344,284.2026159782315,0.0238654135384964,-0.121225981796601,2022.0,6.0,2022.0,6.0,Flood,96.04634212554906,204.0,1,183.6827445
2022,6,Ukraine,UKR,10897986,294.1602088082845,0.0409394329089907,-0.2691136135793571,,,,,,,,0,380.318229
2022,7,Burundi,BDI,199209,293.2566950460379,0.0267596563684691,-0.2723695553343061,,,,,,,,0,251.7048788
2022,7,Chad,TCD,600093,302.8698473323026,0.071371304238909,-0.2631895180303772,2022.0,6.0,2022.0,10.0,Flood,96.04634212554906,1100229.0,1,129.0637113
2022,7,Chad,TCD,600093,302.8698473323026,0.071371304238909,-0.2631895180303772,2022.0,6.0,2022.0,8.0,Drought,96.04634212554906,2135362.0,1,129.0637113
2022,7,Democratic Republic of the Congo,COD,4577844,297.66892750522925,0.0673055257654312,-0.7433532132244758,2022.0,4.0,2023.0,1.0,Epidemic,96.04634212554906,607.0,1,
2022,7,Democratic Republic of the Congo,COD,4577844,297.66892750522925,0.0673055257654312,-0.7433532132244758,2022.0,4.0,2022.0,7.0,Epidemic,96.04634212554906,141.0,1,
2022,7,Democratic Republic of the Congo,COD,4577844,297.66892750522925,0.0673055257654312,-0.7433532132244758,2022.0,,2022.0,11.0,Drought,96.04634212554906,25972806.0,1,
2022,7,Ethiopia,ETH,5432242,295.12130582722773,0.1509582857575313,-0.2224222748130526,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,7,Nigeria,NGA,4910380,298.88480548889163,0.1720921738002348,-0.2422018472689975,2022.0,,2022.0,10.0,Epidemic,96.04634212554906,5000.0,1,421.0711203
2022,7,Nigeria,NGA,4910380,298.88480548889163,0.1720921738002348,-0.2422018472689975,2022.0,7.0,2022.0,10.0,Flood,96.04634212554906,2802500.0,1,421.0711203
2022,7,Nigeria,NGA,4910380,298.88480548889163,0.1720921738002348,-0.2422018472689975,2022.0,,2022.0,11.0,Drought,96.04634212554906,19110398.0,1,421.0711203
2022,7,Ukraine,UKR,13977087,294.5563995974402,0.0586577819878721,-0.2699501652263962,,,,,,,,0,380.318229
2022,8,Cameroon,CMR,1156116,296.19151199536446,0.2415718188998105,-0.3310883033407982,2022.0,6.0,2022.0,10.0,Flood,96.04634212554906,153095.0,1,132.0679984
2022,8,Cameroon,CMR,1156116,296.19151199536446,0.2415718188998105,-0.3310883033407982,2022.0,8.0,2022.0,8.0,Mass movement (wet),96.04634212554906,250.0,1,132.0679984
2022,8,Cameroon,CMR,1156116,296.19151199536446,0.2415718188998105,-0.3310883033407982,2022.0,8.0,2022.0,12.0,Epidemic,96.04634212554906,13730.0,1,132.0679984
2022,8,Cameroon,CMR,1156116,296.19151199536446,0.2415718188998105,-0.3310883033407982,2022.0,,2022.0,11.0,Drought,96.04634212554906,2389127.0,1,132.0679984
2022,8,Libya,LBY,404361,303.5203557018982,0.0002372388087247,-0.2789131255612141,,,,,,,,0,271.8133395
2022,8,Mali,MLI,1267860,304.3689349780394,0.0832504017219069,-0.2667163143941944,2022.0,7.0,2022.0,10.0,Flood,96.04634212554906,79012.0,1,124.40859
2022,8,Mali,MLI,1267860,304.3689349780394,0.0832504017219069,-0.2667163143941944,2022.0,,2022.0,11.0,Drought,96.04634212554906,1735753.0,1,124.40859
2022,8,South Sudan,SSD,6773016,297.6797973912138,0.2094928492483013,-0.1742287295326377,2021.0,,2022.0,11.0,Drought,88.92949347720737,7723670.0,1,21061.33515
2022,8,South Sudan,SSD,6773016,297.6797973912138,0.2094928492483013,-0.1742287295326377,2022.0,8.0,2022.0,10.0,Flood,96.04634212554906,1000000.0,1,21061.33515
2022,8,Ukraine,UKR,16722663,296.00899691373746,0.0656189465569311,-0.2612772012464733,,,,,,,,0,380.318229
2022,9,Central African Republic,CAF,1422000,297.148476773774,0.2309453658631953,-0.1981824610806273,2022.0,7.0,2022.0,10.0,Flood,96.04634212554906,118003.0,1,169.9429607
2022,9,Central African Republic,CAF,1422000,297.148476773774,0.2309453658631953,-0.1981824610806273,2022.0,,2022.0,11.0,Drought,96.04634212554906,2221692.0,1,169.9429607
2022,9,Democratic Republic of the Congo,COD,5485476,297.4369480745219,0.1386491819682823,-0.5276528237613252,2022.0,4.0,2023.0,1.0,Epidemic,96.04634212554906,607.0,1,
2022,9,Democratic Republic of the Congo,COD,5485476,297.4369480745219,0.1386491819682823,-0.5276528237613252,2022.0,,2022.0,11.0,Drought,96.04634212554906,25972806.0,1,
2022,9,Djibouti,DJI,18258,305.28700394523673,0.0187565664658211,-0.2460664800359811,,,,,,,,0,130.2492059
2022,9,Ethiopia,ETH,5455466,296.35335391413525,0.1216226122902058,-0.2436578960537748,2022.0,9.0,2023.0,8.0,Epidemic,96.04634212554906,20000.0,1,659.2160797
2022,9,Ethiopia,ETH,5455466,296.35335391413525,0.1216226122902058,-0.2436578960537748,2022.0,8.0,2022.0,10.0,Flood,96.04634212554906,264831.0,1,659.2160797
2022,9,Ethiopia,ETH,5455466,296.35335391413525,0.1216226122902058,-0.2436578960537748,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,9,Haiti,HTI,72636,298.92041166625484,0.1148468260050282,-0.2349616436552218,,,,,,,,0,409.1273681
2022,9,Iraq,IRQ,3521436,305.604029924484,0.0002938636921452,-0.2938984102608178,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,133.9462344
2022,9,Kenya,KEN,440781,297.4333149448863,0.0321681115388309,-0.3115370145903764,2020.0,12.0,2022.0,12.0,Drought,84.93919812938861,4500000.0,1,228.7471558
2022,9,Madagascar,MDG,270657,294.17344901524143,0.0185431832865197,-0.4070398517999363,2020.0,1.0,2024.0,2.0,Drought,84.93919812938861,1680000.0,1,219.8061084
2022,9,Ukraine,UKR,28672434,287.0382586564276,0.0923951172562719,-0.1316424827012514,,,,,,,,0,380.318229
2022,10,Burundi,BDI,200640,295.24883115396284,0.0818312480930319,-0.2976513386796756,,,,,,,,0,251.7048788
2022,10,Nigeria,NGA,2175750,299.4872902959224,0.0867231632138368,-0.2919982164176446,2022.0,,2022.0,10.0,Epidemic,96.04634212554906,5000.0,1,421.0711203
2022,10,Nigeria,NGA,2175750,299.4872902959224,0.0867231632138368,-0.2919982164176446,2022.0,7.0,2022.0,10.0,Flood,96.04634212554906,2802500.0,1,421.0711203
2022,10,Nigeria,NGA,2175750,299.4872902959224,0.0867231632138368,-0.2919982164176446,2022.0,,2022.0,11.0,Drought,96.04634212554906,19110398.0,1,421.0711203
2022,10,Ukraine,UKR,20251125,283.58540026656124,0.0602430047673059,-0.0915407224842837,,,,,,,,0,380.318229
2022,11,Democratic Republic of the Congo,COD,703464,296.4858280594145,0.2279865788710934,-0.3419058357936359,2022.0,4.0,2023.0,1.0,Epidemic,96.04634212554906,607.0,1,
2022,11,Democratic Republic of the Congo,COD,703464,296.4858280594145,0.2279865788710934,-0.3419058357936359,2022.0,11.0,2022.0,11.0,Flood,96.04634212554906,176000.0,1,
2022,11,Democratic Republic of the Congo,COD,703464,296.4858280594145,0.2279865788710934,-0.3419058357936359,2022.0,11.0,2022.0,11.0,Flood,96.04634212554906,,1,
2022,11,Democratic Republic of the Congo,COD,703464,296.4858280594145,0.2279865788710934,-0.3419058357936359,2022.0,,2022.0,11.0,Drought,96.04634212554906,25972806.0,1,
2022,11,Haiti,HTI,544482,297.68787277452526,0.0352470489089518,-0.2044706658145694,2022.0,10.0,2022.0,11.0,Epidemic,96.04634212554906,2898.0,1,409.1273681
2022,11,Kenya,KEN,291921,298.22833240261804,0.0553602819813108,-0.2564203254881817,2020.0,12.0,2022.0,12.0,Drought,84.93919812938861,4500000.0,1,228.7471558
2022,11,Kenya,KEN,291921,298.22833240261804,0.0553602819813108,-0.2564203254881817,2022.0,10.0,2023.0,10.0,Epidemic,96.04634212554906,12123.0,1,228.7471558
2022,11,Mozambique,MOZ,3086229,299.8112037100096,0.0691831298366063,-0.4345205930966636,2021.0,6.0,2022.0,11.0,Drought,88.92949347720737,1562771.0,1,221.4403179
2022,11,Mozambique,MOZ,3086229,299.8112037100096,0.0691831298366063,-0.4345205930966636,2022.0,10.0,2023.0,2.0,Flood,96.04634212554906,78271.0,1,221.4403179
2022,11,Nigeria,NGA,4421668,299.53233400833227,0.0083521697739736,-0.4153722460303292,2022.0,,2022.0,11.0,Drought,96.04634212554906,19110398.0,1,421.0711203
2022,11,Ukraine,UKR,21792714,277.3247567580067,0.0595172171874664,-0.0358155143941518,,,,,,,,0,380.318229
2022,11,Yemen,YEM,6907038,295.3331181479486,0.0027915536320561,-0.1736416306192905,,,,,,,,0,
2022,12,Afghanistan,AFG,19673565,273.8881473657395,0.0206305564626319,-0.0439956348751326,2021.0,1.0,2023.0,5.0,Drought,88.92949347720737,11000000.0,1,
2022,12,Ethiopia,ETH,6286510,295.73922411312094,0.0118379002558169,-0.2599565174056956,2022.0,9.0,2023.0,8.0,Epidemic,96.04634212554906,20000.0,1,659.2160797
2022,12,Ethiopia,ETH,6286510,295.73922411312094,0.0118379002558169,-0.2599565174056956,2022.0,,2023.0,2.0,Drought,96.04634212554906,24100000.0,1,659.2160797
2022,12,Iraq,IRQ,3505857,285.61103943211657,0.0282441909210471,-0.0649878601478068,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,133.9462344
2022,12,Kenya,KEN,143010,298.60785006222244,0.0342398192457162,-0.276510950673256,2020.0,12.0,2022.0,12.0,Drought,84.93919812938861,4500000.0,1,228.7471558
2022,12,Kenya,KEN,143010,298.60785006222244,0.0342398192457162,-0.276510950673256,2022.0,10.0,2023.0,10.0,Epidemic,96.04634212554906,12123.0,1,228.7471558
2022,12,Libya,LBY,377406,288.7197061492104,0.0011747733127714,-0.1002787283431344,,,,,,,,0,271.8133395
2022,12,Mali,MLI,1233906,296.56580792172485,0.0007651174680412,-0.2623955301931072,,,,,,,,0,124.40859
2022,12,Nigeria,NGA,2380586,298.4957779381702,0.0029047856594573,-0.5023996215414556,,,,,,,,0,421.0711203
2022,12,Pakistan,PAK,4774101,283.1694418007649,0.0094192757252403,-0.0886443855291817,,,,,,,,0,262.618334
2022,12,Ukraine,UKR,21730671,273.6040744530532,0.0644543680678473,-0.0276885172442635,,,,,,,,0,380.318229
2023,1,Chad,TCD,623073,294.15468633906465,3.1089727680683844e-05,-0.2791466263511824,,,,,,,,0,143.0495156
2023,1,Democratic Republic of the Congo,COD,1590567,297.7173505379792,0.1137308081606911,-0.5688482995251344,2022.0,4.0,2023.0,1.0,Epidemic,96.04634212554906,607.0,1,
2023,1,Kenya,KEN,125622,299.13202344896,0.0087899376093194,-0.3289984249701008,2022.0,10.0,2023.0,10.0,Epidemic,96.04634212554906,12123.0,1,246.2952568
2023,1,Ukraine,UKR,10665555,273.4000047536961,0.029884129284273,-0.0370255956256774,,,,,,,,0,429.185403
2023,2,Cameroon,CMR,1283499,300.0883780682617,0.0098750469923962,-0.6663128405322383,,,,,,,,0,141.8183329
2023,2,Nigeria,NGA,4777406,300.61621050577185,0.0034063274690418,-0.5192670132811827,2023.0,1.0,2023.0,10.0,Epidemic,100.0,9486.0,1,524.9053647
2023,2,Ukraine,UKR,10826106,272.43768840220224,0.0448078391367506,-0.0449191327667344,,,,,,,,0,429.185403
2023,3,Burundi,BDI,220758,292.9374297819245,0.3031292529325805,-0.1746079643122472,2023.0,3.0,2023.0,4.0,Flood,100.0,239.0,1,319.5179074
2023,3,Democratic Republic of the Congo,COD,7257327,297.52626797284523,0.1982505139753436,-0.4929589757447666,,,,,,,,0,
2023,3,Haiti,HTI,383931,296.89943728561747,0.0273315284022556,-0.2833414279182852,,,,,,,,0,559.7415384
2023,3,Mozambique,MOZ,2502912,297.23392408243944,0.2312945655497643,-0.2246174580325568,2023.0,2.0,2023.0,3.0,Storm,100.0,1231389.0,1,237.2223136
2023,3,Ukraine,UKR,10844247,277.92331788414543,0.0499674692381966,-0.0960771241770897,,,,,,,,0,429.185403
2023,4,Iraq,IRQ,3471345,294.4333060556548,0.0393857473512214,-0.2140691805302942,2021.0,1.0,2023.0,8.0,Drought,88.92949347720737,7000000.0,1,139.7840848
2023,4,Iraq,IRQ,3471345,294.4333060556548,0.0393857473512214,-0.2140691805302942,2023.0,4.0,2023.0,4.0,Storm,100.0,,1,139.7840848
2023,4,Mali,MLI,1126617,303.98059652047715,0.0012855036729669,-0.3433006575031482,,,,,,,,0,126.9699169
2023,4,South Sudan,SSD,6081993,304.2960032266612,0.054611617417366,-0.3793727094163594,,,,,,,,0,21563.18556
2023,4,Sudan,SDN,1002159,302.9025340861669,0.0011972621909714,-0.3571211902569324,,,,,,,,0,
2023,4,Ukraine,UKR,10872837,282.3719219640774,0.0876649579461971,-0.1215377769999211,2023.0,4.0,2023.0,4.0,Flood,100.0,2850.0,1,429.185403
2023,5,Burundi,BDI,230961,293.6589331648611,0.1200880062834862,-0.204395281380479,,,,,,,,0,319.5179074
2023,5,Democratic Republic of the Congo,COD,9970140,298.4730018025311,0.0780780284157272,-0.5343791293998131,2023.0,5.0,2023.0,5.0,Flood,100.0,50220.0,1,
2023,5,Sudan,SDN,11495043,305.3733627820786,0.0023342291205702,-0.3582900063063176,,,,,,,,0,
2023,5,Ukraine,UKR,10904550,287.99276331392264,0.036829320144248,-0.2243703773784478,,,,,,,,0,429.185403
2023,6,Democratic Republic of the Congo,COD,2516841,297.7671176869069,0.0921878388029029,-0.5417761140644191,,,,,,,,0,
2023,6,Ethiopia,ETH,8771578,297.1936856145529,0.0810996030068105,-0.2372268586930102,2022.0,9.0,2023.0,8.0,Epidemic,96.04634212554906,20000.0,1,858.4234518
2023,6,Nigeria,NGA,4591068,300.5513793771213,0.1475672204367971,-0.2700729780813217,2023.0,1.0,2023.0,10.0,Epidemic,100.0,9486.0,1,524.9053647
2023,6,Sudan,SDN,21655272,305.5180708112185,0.0168220961002561,-0.2984731501483149,,,,,,,,0,
2023,6,Uganda,UGA,7203,295.87980633622686,0.1308259932703852,-0.186070739679739,,,,,,,,0,209.9313482
2023,6,Ukraine,UKR,10951014,292.4821610478584,0.067249759036048,-0.2303274864024799,,,,,,,,0,429.185403
2023,7,Burundi,BDI,221793,294.0720740984753,0.0067586623395986,-0.2990164841807552,,,,,,,,0,319.5179074
2023,7,Democratic Republic of the Congo,COD,1839219,298.22045041389515,0.0377051199156437,-0.7644998150530132,,,,,,,,0,
2023,7,Sudan,SDN,38898405,305.60941674584456,0.0184795782580312,-0.3271868009719217,,,,,,,,0,
2023,7,Uganda,UGA,468,296.0874011654976,0.0533209873648487,-0.235271303087633,,,,,,,,0,209.9313482
2023,7,Ukraine,UKR,11032803,294.7990559600521,0.0893682699469305,-0.2459677684325601,,,,,,,,0,429.185403
